pair,class,record_id,source_idx,time_s,z,sqi_distance,l_detail,conformer_medium_prob,iSQI,bSQI,pSQI,sSQI,kSQI,fSQI,basSQI
1,good,butv116_00038,72,0.176,0.21935642018935037,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.184,0.2756079681129025,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.192,0.35591038167400446,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.2,0.5052862513420561,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.208,0.5314576947366915,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.216,0.5253087405022768,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.224,0.5754271739262045,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.232,0.4201860927530488,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.24,0.032675583724495486,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.248,-0.11797448476838744,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.256,-0.18357472539454636,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.264,-0.23495037999653312,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.272,-0.24960668632543018,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.28,-0.279285279486795,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.288,-0.26706000131382973,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.296,-0.27765144795661906,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.304,-0.236415478436742,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.312,-0.20323554761292528,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.32,-0.37191940975703003,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.328,-0.3981872360471794,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.336,0.7483193777041853,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.344,2.5,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.352,2.5,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.36,2.5,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.368,2.292477673604959,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.376,-0.47362403600849856,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.384,0.17639513801847523,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.392,-0.12010398375541224,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.4,-0.11594454082535592,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.408,-0.2229247020890236,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.416,-0.24218430704633204,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.424,-0.2882151925698636,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.432,-0.1904303754888331,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.44,-0.20786430745959364,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.448,-0.16493876622875803,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.456,-0.18019692645940188,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.464,-0.12303451675752314,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.472,-0.09059101455835278,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.48,0.0063665934683951675,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.488,0.03918688764794114,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.496,0.0715288320780298,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.504,0.1574010131784822,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.512,0.19841054871773278,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.52,0.3501222820873398,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.528,0.45525537761919693,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.536,0.5789797001215108,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.544,0.7017472522242404,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.552,0.9214141508225782,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.56,1.1345972619598301,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.568,1.2245630341486204,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.576,1.3030956269445215,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.584,1.40906258437683,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.592,1.4675145949798758,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.6,1.5389285784768734,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.608,1.4798957495880447,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.616,1.1834060532266364,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.624,0.8813022282649154,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.632,0.606055422911315,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.64,0.329262289708325,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.648,0.12983990265361167,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.656,-0.051210573334165156,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.664,-0.13116235945028512,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.672,-0.18874584560327196,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.68,-0.21738649497615398,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.688,-0.284663142546956,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.696,-0.2376232477106946,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.704,-0.21213186253174832,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.712,-0.23309935783229263,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.72,-0.26670469267401686,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.728,-0.24431117308009373,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.736,-0.21624204262615065,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.744,-0.23522375897363781,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.752,-0.2225764940199788,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.76,-0.2266950491465691,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.768,-0.2082918822634362,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.776,-0.24502742039807984,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.784,-0.17123303707518284,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.792,-0.21109223813479974,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.8,-0.20407663612977978,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.808,-0.2513768992326064,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.816,-0.23501329077343652,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.824,-0.17282871879318495,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.832,-0.2591472204844089,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.84,-0.24282615942956504,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.848,-0.22421874259755434,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.856,-0.25318727868211544,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.864,-0.2288600369823635,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.872,-0.059120969800325086,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.88,0.0769873083242674,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.888,0.0774213254605622,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.896,0.1659286446151187,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.904,0.36398912258942373,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.912,0.33561199262398034,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.92,0.3653266348369367,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
1,good,butv116_00038,72,0.928,0.3560156998045284,0.41753567702678984,0.6796475920381352,0.0051429597660899,0.9999999999999286,0.9285714285713622,0.6415245684517936,0.9495584644591077,0.7241872527981694,0.0032025620496397116,0.9912450700816194
