rank,record_id,source_idx,time_s,z,l_detail,mlp_gm_margin,conformer_gm_margin
1,butv116_10291,32570,0.176,0.6142390773417136,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.184,0.697066463389981,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.192,0.795008849530801,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.2,0.8652306639764179,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.208,0.9576897850074803,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.216,1.0344581855175778,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.224,1.114713400361161,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.232,1.20286299321115,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.24,1.2260431771470486,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.248,1.2304598161055007,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.256,1.1588446092091789,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.264,1.098750309233702,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.272,1.0329315208182408,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.28,0.9124841071688089,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.288,0.8304588755249817,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.296,0.7195321086410106,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.304,0.6279724492425828,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.312,0.5880263475314127,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.32,0.526265332153959,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.328,0.5263612948954078,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.336,0.5035575112279244,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.344,0.4909390549606309,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.352,0.5213716244820342,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.36,0.5079132001205876,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.368,0.5492791358551211,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.376,0.5475174100564733,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.384,0.5441708144864711,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.392,0.5858875492209771,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.4,0.5656159942977853,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.408,0.5926725015813511,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.416,0.607892035518354,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.424,0.6092080639609206,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.432,0.6481365012464282,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.44,0.6268947870959093,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.448,0.6488436452541976,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.456,0.6438484288329995,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.464,0.628384030247501,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.472,0.6628487715384694,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.48,0.6440975510228554,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.488,0.6488030305504321,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.496,0.6708260595608385,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.504,0.6633693680103224,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.512,0.6666598312587065,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.52,0.6540962188465668,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.528,0.6815779200633474,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.536,0.6612850214130732,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.544,0.658972392170521,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.552,0.6898512752710972,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.56,0.6712054289041495,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.568,0.6998013735111331,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.576,0.6926120667620972,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.584,0.6939322967257431,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.592,0.7380312378918727,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.6,0.7187495613349398,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.608,0.7436170201159629,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.616,0.7448062746624999,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.624,0.7231505146146964,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.632,0.7378721402936739,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.64,0.7304358961457432,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.648,0.7625010647179605,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.656,0.738108489859449,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.664,0.7399520612887197,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.672,0.7627013372227356,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.68,0.7953352797085141,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.688,0.962000993796985,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.696,0.9613269577753196,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.704,1.0225767320678567,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.712,1.0604194402862186,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.72,1.08405125972799,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.728,1.1654863737311738,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.736,1.0141576681090803,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.744,0.981154664011705,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.752,0.9944516379231484,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.76,0.9562707912883327,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.768,0.8884127526018721,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.776,0.8044960521884715,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.784,0.7509294034224787,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.792,0.757294147654652,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.8,0.7434267752414968,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.808,0.776722037145141,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.816,0.7759435793195872,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.824,0.7740147450225494,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.832,0.7857328433327115,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.84,0.7880954986862467,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.848,1.0981862970440308,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.856,1.7860396089912671,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.864,2.5,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.872,2.5,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.88,2.209923900075499,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.888,1.1190256175157247,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.896,1.1013844948895157,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.904,0.8113674438425148,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.912,1.2230268211338713,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.92,1.2516174438141545,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.928,1.136910204283403,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.936,0.9603483955058341,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.944,0.8780087780447209,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.952,0.8436783173674436,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.96,0.8332002839987364,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.968,1.0019965614163275,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.976,0.9875108371408767,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.984,0.9826955578624303,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,0.992,1.0009727347597488,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.0,0.9870403788205687,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.008,1.0118533298681243,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.016,1.011335702471167,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.024,1.0378062936351686,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.032,1.0433617128669264,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.04,1.0297597645454144,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.048,1.0637688928905547,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.056,1.0805440540122007,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.064,1.1228115801500487,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.072,1.1606322163776746,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.08,1.141136710407951,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.088,1.2155483376940244,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.096,1.2313393345180792,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.104,1.3019070741992167,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.112,1.342376797477417,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.12,1.3768190746356819,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.128,1.4788376084666959,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.136,1.5343988593396862,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.144,1.5965642291058018,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.152,1.677076913161118,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.16,1.7637102610840465,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.168,1.8219298983742664,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.176,1.8548245592480794,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.184,1.901289797086013,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.192,1.8837756164166768,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.2,1.779427871339918,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.208,1.724763729247758,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.216,1.6493688339885904,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.224,1.5268967353412337,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.232,1.4340212715813634,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.24,1.3447088097372146,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.248,1.2748905093760439,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.256,1.1651983174459841,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.264,1.1339169286260207,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.272,1.151739332881727,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.28,1.0675237082486115,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.288,1.074816540477039,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.296,1.1029075742908652,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.304,1.0666583069468591,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.312,1.0693024642127005,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.32,1.055684942253055,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.328,1.087021230948453,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.336,1.0686518446685165,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.344,1.0641322404334836,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.352,1.0934764479345318,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.36,1.070011793011431,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.368,1.05232652640375,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.376,1.06887962313129,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.384,1.0917938227727348,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.392,1.0677549599688105,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.4,1.0292227541312118,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.408,1.094205495872194,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.416,1.045678711691401,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.424,1.0367951275621086,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.432,1.0413882304058868,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.44,1.0104304147293028,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.448,1.0180868185817833,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.456,1.0296435784825042,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.464,1.0069087557810008,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.472,1.0174302608878074,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.48,0.9810477773154502,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.488,0.9935124018909641,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.496,0.9550615375014586,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.504,0.967042146848649,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.512,0.9847257328478984,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.52,0.9567558148817152,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.528,0.9733252695313237,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.536,0.9389399649988927,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.544,0.9390016433283352,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.552,0.9762966972790941,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.56,0.9111863973581474,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.568,0.9413644667427136,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.576,0.960228175982688,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.584,0.9168073603187407,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.592,0.924516647316538,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.6,0.9466906509843903,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.608,1.0547643049541813,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.616,1.0954521712068135,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.624,1.1127504497129599,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.632,1.1559643824789676,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.64,1.1446653158711042,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.648,1.2662679797564722,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.656,1.1344942736425834,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.664,1.0515519899978703,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.672,1.0411617964298587,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.68,0.9947830539058755,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.688,0.9444709033678289,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.696,0.8458817070619368,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.704,0.7810683146305868,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.712,0.7592243264384352,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.72,0.7448138934207235,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.728,0.7414076922716778,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.736,0.7457569388320195,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.744,0.7360407252653923,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.752,0.7555863693866609,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.76,0.7383391253565563,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.768,0.9112656100355606,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.776,1.5171409154359,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.784,2.3936547362603613,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.792,2.5,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.8,2.356494243024699,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.808,1.0166002644036822,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.816,1.0116504244101396,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.824,0.7199091811527983,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.832,1.0037353188997427,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.84,1.1701528631431355,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.848,1.0248333410293529,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.856,0.873572363927056,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.864,0.6987835970449083,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.872,0.6860390391249579,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.88,0.6207277944558636,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.888,0.7792407650016981,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.896,0.7574266356193493,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.904,0.7518042161314487,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.912,0.771168354542096,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.92,0.7245668193603532,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.928,0.7332567413780352,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.936,0.7680134603738673,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.944,0.7376577506780727,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.952,0.7852713482573724,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.96,0.73955101209664,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.968,0.782208775512324,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.976,0.80588697974681,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.984,0.766637658291414,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,1.992,0.8000846791364387,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,2.0,0.8424233510312279,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,2.008,0.8721648543655249,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,2.016,0.8711884208667195,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,2.024,0.9346745807992916,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,2.032,0.9403917305824578,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,2.04,0.998493389160774,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,2.048,1.057362525589557,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,2.056,1.1173096042664183,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,2.064,1.172610921035309,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,2.072,1.2431395585602694,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,2.08,1.3070747210455052,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,2.088,1.3779716358981273,0.4821931042779894,-0.2549508551195938,0.9770236583426595
1,butv116_10291,32570,2.096,1.4191978570517072,0.4821931042779894,-0.2549508551195938,0.9770236583426595
