orig_idx,gen_idx,orig_score,gen_score,corr,stat_gap,pair_score,gen_type
22467,24993,3.7666689081455473,1.9423534470864812,0.6012138485639212,0.11356939967922638,5.083747741814676,but_native_morph
22467,27184,3.7666689081455473,1.5922966023446679,-0.4103242053689937,0.15392503110680658,5.081900454497963,ptb_morph
22467,23103,3.7666689081455473,1.9419487656434091,0.6044372188926953,0.11366804690629047,5.080909136132747,but_native_morph
22533,24679,1.94239457428519,3.7630756786552166,0.600520408109428,0.11372694344261186,5.080397469067105,but_native_morph
22467,25313,3.7666689081455473,1.9414331078858227,0.6046393426797271,0.11416638356044909,5.079354985746753,but_native_morph
22467,30307,3.7666689081455473,1.9470003582490156,0.6029028967742727,0.11813176549754621,5.0790000607569885,ptb_morph
22467,27509,3.7666689081455473,1.5857549995570455,-0.4128221086090504,0.15194069783627862,5.078930651597291,ptb_morph
22467,30525,3.7666689081455473,1.9383123360877217,0.6006011747408767,0.11921221823051809,5.069978429099724,ptb_morph
22442,24446,1.5698020695601111,3.7667344710950275,-0.4167979897345623,0.14919033797060216,5.067993932308055,but_native_morph
22467,25059,3.7666689081455473,1.5699795221443253,-0.4162206016367584,0.14995438410992123,5.066730538892014,but_native_morph
22442,23260,1.5698020695601111,3.7671106053513475,-0.4125426989302653,0.15014408601434345,5.06665332008564,but_native_morph
22467,24065,3.7666689081455473,1.56922917415134,-0.4122890893476611,0.14988541345056253,5.066104338085875,but_native_morph
22467,26178,3.7666689081455473,1.5698070757663252,-0.4123115802765464,0.1509456269556146,5.064773855391767,but_native_morph
22442,24679,1.5698020695601111,3.7630756786552166,-0.4168499930133521,0.15135328669001835,5.060441832173295,but_native_morph
22467,27100,3.7666689081455473,1.57469792141492,-0.41348185832649853,0.15609119434022825,5.060402679748057,ptb_morph
22430,27647,2.9206284197775885,2.863861494481143,0.9999486701288162,0.016462295953307546,5.054893712452607,ptb_morph
22467,29043,3.7666689081455473,1.5439295128524226,-0.4129160069729618,0.16273491242389726,5.017675578634955,ptb_morph
22434,27534,1.7014927144076193,3.7942875639830644,0.29056175515963834,0.16132525237859463,5.002001595497466,ptb_morph
22468,27534,1.5247167491558977,3.7942875639830644,0.22435964864795632,0.10814622216399497,4.967289359190202,ptb_morph
22517,27534,1.521590565652346,3.7942875639830644,-0.2236826640432727,0.19429866575491794,4.966140531276558,ptb_morph
22467,26059,3.7666689081455473,1.7037527352806712,0.289790220271271,0.1712080742864321,4.959393955520752,but_native_morph
22467,25813,3.7666689081455473,1.7013591694366028,0.2913893069689411,0.16998270456204928,4.958086694492203,but_native_morph
22434,24446,1.7014927144076193,3.7667344710950275,0.29306580616408057,0.16961999962614827,4.9577651218607235,but_native_morph
22434,23260,1.7014927144076193,3.7671106053513475,0.2915000656795727,0.17057374766988956,4.957520527977464,but_native_morph
22467,23675,3.7666689081455473,1.698009103163551,0.2926978194105967,0.17106749531742235,4.951868046150321,but_native_morph
22467,27501,3.7666689081455473,1.6986641384229864,0.2908498918654054,0.1726268707709009,4.951009754875128,ptb_morph
22434,24679,1.7014927144076193,3.7630756786552166,0.2930914397328749,0.17178294834556446,4.950195078227807,but_native_morph
22467,29553,3.7666689081455473,1.6974810915999803,0.2929579916745897,0.17584023095229184,4.9425669898591895,ptb_morph
22467,29272,3.7666689081455473,1.6973636367861153,0.2916134048630149,0.18033624798050996,4.935297915162635,ptb_morph
22467,24631,3.7666689081455473,1.5264755285929574,-0.22329710916519518,0.20365830896707887,4.926559480597763,but_native_morph
22467,25965,3.7666689081455473,1.523945753444061,0.2189465334459975,0.11766947649747467,4.9255470304819555,but_native_morph
22467,27535,3.7666689081455473,1.5279750575960287,0.2237995402317927,0.11886950222593501,4.924019183572638,ptb_morph
22517,24446,1.521590565652346,3.7667344710950275,-0.22137654760078992,0.20259341300247158,4.923656893342924,but_native_morph
22468,23260,1.5247167491558977,3.7671106053513475,0.22429843107883946,0.11739471745528987,4.923507961332536,but_native_morph
22517,23260,1.521590565652346,3.7671106053513475,-0.22195784263086415,0.20354716104621284,4.92231628112051,but_native_morph
22468,24446,1.5247167491558977,3.7667344710950275,0.22923003404423256,0.11644096941154859,4.9213964514791755,but_native_morph
22467,22995,3.7666689081455473,1.5204998271226606,-0.22233074559210572,0.2035939333464374,4.920699655244621,but_native_morph
22467,25326,3.7666689081455473,1.5245375280153388,0.22930581422594953,0.11888701879388108,4.916695732373736,but_native_morph
22467,27584,3.7666689081455473,1.5196227555053816,-0.2222889089146501,0.20538282295367455,4.916602582334315,ptb_morph
22517,24679,1.521590565652346,3.7630756786552166,-0.22129787287669392,0.20475636172188774,4.916104793208165,but_native_morph
22468,24679,1.5247167491558977,3.7630756786552166,0.22926211023028753,0.11860391813096477,4.913821898014176,but_native_morph
22467,31419,3.7666689081455473,1.5147274613247923,0.2229989829335531,0.12830508349574515,4.8943479311245115,ptb_morph
22467,30382,3.7666689081455473,1.5037294893794009,0.2226759678322546,0.12913856832572018,4.882075797056073,ptb_morph
22467,31241,3.7666689081455473,1.5014286037010613,-0.22392696497157585,0.21502860460874593,4.881046023550866,ptb_morph
22431,31469,2.295815978174632,2.9121472155002173,0.33936387627642284,0.05312302761216034,4.874787030579466,ptb_morph
22431,27497,2.295815978174632,2.9182151359237336,0.33976734478341364,0.057154652306648984,4.8733155985980074,ptb_morph
22431,23803,2.295815978174632,2.9214745109485194,0.3397343965092413,0.059272317686440285,4.87278623973109,but_native_morph
22431,23038,2.295815978174632,2.918199864304293,0.33929566659605986,0.05822453072459788,4.871704720557408,but_native_morph
22431,22963,2.295815978174632,2.9227624104296184,0.33949048786928454,0.060760733598499275,4.871565726618452,but_native_morph
22430,24538,2.9206284197775885,2.2948248356768386,0.3404847806305223,0.059146102111693494,4.870650925212014,but_native_morph
22430,30770,2.9206284197775885,2.3142906986658587,0.34005085137773133,0.0712506545540381,4.8686323442817665,ptb_morph
22430,26174,2.9206284197775885,2.29410914091901,0.33998364330337827,0.06048623365504863,4.867873789805145,but_native_morph
22445,27534,1.378205601073653,3.7942875639830644,0.0665329878015792,0.14902016807768906,4.857683771055772,ptb_morph
22430,30784,2.9206284197775885,2.2935241050705475,0.33496304493250995,0.06782760254886731,4.857588708807418,ptb_morph
22431,27647,2.295815978174632,2.863861494481143,0.33924202763206585,0.04590221806666307,4.839584060793336,ptb_morph
22430,27498,2.9206284197775885,2.2771913107649895,0.33979108703844446,0.06800788292304528,4.837551780354186,ptb_morph
22444,31469,2.1578872410886074,2.9121472155002173,0.20136222008388524,0.05503117274784007,4.830024791583994,ptb_morph
22444,27497,2.1578872410886074,2.9182151359237336,0.2031973834994762,0.059062797442328716,4.8275511731665155,ptb_morph
22444,23803,2.1578872410886074,2.9214745109485194,0.20504811948626442,0.061180462822120016,4.825703235316926,but_native_morph
22435,27534,1.4034338972137705,3.7942875639830644,-0.14071055115974038,0.2066933786881479,4.825673379558169,ptb_morph
22444,23038,2.1578872410886074,2.918199864304293,0.2033065923680072,0.06013267586027761,4.825533674186796,but_native_morph
22444,22963,2.1578872410886074,2.9227624104296184,0.2052384380116712,0.062668878734179,4.824178763188534,but_native_morph
22430,26735,2.9206284197775885,2.169686376614802,0.20394080146282817,0.068771880906567,4.82376684973659,ptb_morph
22467,26114,3.7666689081455473,1.3814922147523996,0.06929294652239457,0.15714207758088217,4.816800320686683,but_native_morph
22445,23260,1.378205601073653,3.7671106053513475,0.0673556074313063,0.15826866336898396,4.813283687158916,but_native_morph
22445,24446,1.378205601073653,3.7667344710950275,0.07094961199802118,0.15731491532524267,4.812108496184628,but_native_morph
22445,24679,1.378205601073653,3.7630756786552166,0.0710816249385447,0.15947786404465886,4.804463986991502,but_native_morph
22430,30944,2.9206284197775885,2.158541056169251,0.20456985716956766,0.07639061556842051,4.798467467904985,ptb_morph
22467,23237,3.7666689081455473,1.414978865409108,-0.14157412571283415,0.2155786094519129,4.793606276541212,but_native_morph
22467,31402,3.7666689081455473,1.372363805480497,0.06496963435379335,0.16905151285553796,4.78926124643842,ptb_morph
22444,27647,2.1578872410886074,2.863861494481143,0.2112915526378464,0.047810363202342804,4.787785994959041,ptb_morph
22467,29082,3.7666689081455473,1.4088514556265752,-0.14330026011351704,0.21791322235925564,4.783276563525462,ptb_morph
22435,24446,1.4034338972137705,3.7667344710950275,-0.13991780963709008,0.21498812593570152,4.783189741624535,but_native_morph
22435,23260,1.4034338972137705,3.7671106053513475,-0.1412292339356387,0.2159418739794428,4.781849129402121,but_native_morph
22467,25716,3.7666689081455473,1.404550623300237,-0.14089879974409253,0.21654384229242346,4.781440615319422,but_native_morph
22467,24442,3.7666689081455473,1.4024514510407162,-0.14091890053188466,0.21550102021880393,4.781218522792416,but_native_morph
22433,27534,1.397872683961368,3.7942875639830644,0.07349975815883965,0.20088016875393166,4.779126113476168,ptb_morph
22467,27502,3.7666689081455473,1.4023507831759634,-0.14114694995208363,0.2184634269895048,4.775785522740402,ptb_morph
22435,24679,1.4034338972137705,3.7630756786552166,-0.13997306257515021,0.21715107465511768,4.775637641489776,but_native_morph
22467,29612,3.7666689081455473,1.4087232168161978,-0.14437948220962118,0.22267952855164114,4.774568973568791,ptb_morph
22485,27534,1.2851367754237133,3.7942875639830644,-0.41183657821445135,0.1749138737778829,4.764579366606588,ptb_morph
22467,29339,3.7666689081455473,1.3988822324242836,-0.13783585694386974,0.2228481281630455,4.764424509876349,ptb_morph
22467,25343,3.7666689081455473,1.4037655632501294,0.07016223237892215,0.20984942048654845,4.743591951854644,but_native_morph
22433,24446,1.397872683961368,3.7667344710950275,0.07039446124798053,0.2091749160014853,4.738816183380135,but_native_morph
22433,23260,1.397872683961368,3.7671106053513475,0.07421558524197559,0.21012866404522657,4.734800784361925,but_native_morph
22467,27631,3.7666689081455473,1.4034714378269049,0.07289595310928128,0.2143717327231759,4.733244059894239,ptb_morph
22467,27500,3.7666689081455473,1.3981967810586866,0.07367159684071099,0.21221038193371178,4.731316883935055,ptb_morph
22433,24679,1.397872683961368,3.7630756786552166,0.07045610614563796,0.21133786472090146,4.731220931817016,but_native_morph
22430,27598,2.9206284197775885,1.9574346170927137,0.0035869615904133736,0.08048014719147278,4.730687898812362,ptb_morph
22533,31469,1.94239457428519,2.9121472155002173,0.001966588711022081,0.06931504340252975,4.7283980995631385,ptb_morph
22533,27497,1.94239457428519,2.9182151359237336,0.003477513246429357,0.0733466680970184,4.72615144836179,ptb_morph
22533,23038,1.94239457428519,2.918199864304293,0.0030926041204321036,0.07441654651496729,4.724479831978239,but_native_morph
22533,23803,1.94239457428519,2.9214745109485194,0.005739150781286079,0.0754643334768097,4.724015879428552,but_native_morph
22430,24993,2.9206284197775885,1.9423534470864812,0.0014144383274662619,0.07686182616574319,4.723640472936506,but_native_morph
22467,23334,3.7666689081455473,1.286408095336186,-0.41138383036241083,0.1833210621346331,4.723099091639393,but_native_morph
22533,22963,1.94239457428519,2.9227624104296184,0.005468849800197047,0.07695274938886869,4.722813840954706,but_native_morph
22485,24446,1.2851367754237133,3.7667344710950275,-0.40741878255180136,0.1832086210254365,4.722095728672955,but_native_morph
22467,25435,3.7666689081455473,1.289749039404674,-0.40169817369636784,0.18634350270076824,4.720999642688838,but_native_morph
22485,23260,1.2851367754237133,3.7671106053513475,-0.41147600391553996,0.1841623690691778,4.72075511645054,but_native_morph
22430,23103,2.9206284197775885,1.9419487656434091,0.005250132908490073,0.07696047339280727,4.720373240278001,but_native_morph
22467,23356,3.7666689081455473,1.2901375442202254,-0.401393726834917,0.18720227935764525,4.719842349522012,but_native_morph
22430,25313,2.9206284197775885,1.9414331078858227,0.004737195454657219,0.07745881004696589,4.719319632760612,but_native_morph
22430,30307,2.9206284197775885,1.9470003582490156,0.004521313037376526,0.08142419198406302,4.717900313329127,ptb_morph
22467,27552,3.7666689081455473,1.2883483843737782,-0.4129157163060332,0.18900097200107932,4.714815542917383,ptb_morph
22485,24679,1.2851367754237133,3.7630756786552166,-0.40741058968338395,0.1853715697448527,4.714543628538196,but_native_morph
22467,28059,3.7666689081455473,1.3851983852506227,0.072813038080282,0.21703375584223822,4.710237406223944,ptb_morph
22430,30525,2.9206284197775885,1.9383123360877217,0.012942450922324702,0.08250464471703489,4.701372679729021,ptb_morph
22533,27647,1.94239457428519,2.863861494481143,0.007179632556405096,0.062094233857032485,4.6894607050341905,ptb_morph
22446,27534,1.1853511535992143,3.7942875639830644,-0.8019200168374022,0.17448642925648944,4.665563144920598,ptb_morph
22488,27534,1.2305379404607455,3.7942875639830644,-0.4067533685273648,0.2002215379557341,4.664426736123489,ptb_morph
22477,27534,1.221145086276975,3.7942875639830644,-0.5554933557743486,0.20998748989092356,4.637455168456377,ptb_morph
22502,27534,1.51656442984981,3.7942875639830644,0.5156728327868614,0.17451679959063127,4.635750771618936,ptb_morph
22467,27555,3.7666689081455473,1.243365713047899,-0.39937237728697794,0.2121112273859505,4.6282344118987355,ptb_morph
22446,24446,1.1853511535992143,3.7667344710950275,-0.7996539581175047,0.18278117650404307,4.623079506986964,but_native_morph
22488,24446,1.2305379404607455,3.7667344710950275,-0.4091734959207709,0.20851628520328774,4.621943098189855,but_native_morph
22446,23260,1.1853511535992143,3.7671106053513475,-0.8019322896333418,0.18373492454778434,4.621738894764549,but_native_morph
22488,23260,1.2305379404607455,3.7671106053513475,-0.40631412444611054,0.209470033247029,4.620602485967441,but_native_morph
22481,27534,1.1807253144284326,3.7942875639830644,-0.48647202744505796,0.19704607823648176,4.620329937585829,ptb_morph
22446,24679,1.1853511535992143,3.7630756786552166,-0.7995813781976628,0.18494412522345924,4.6155274068522045,but_native_morph
22488,24679,1.2305379404607455,3.7630756786552166,-0.4091556834242552,0.2106792339227039,4.614390998055095,but_native_morph
22467,26024,3.7666689081455473,1.5291395523739568,0.5152891377749831,0.1816853454621184,4.608072442245203,but_native_morph
22467,24842,3.7666689081455473,1.520387402713327,0.5151735673179567,0.18325590906223588,4.59657417742428,but_native_morph
22467,28895,3.7666689081455473,1.5296024927103966,0.5133189403595362,0.18998234471182368,4.594979922122986,ptb_morph
22477,24446,1.221145086276975,3.7667344710950275,-0.5564453736481554,0.21828223713847716,4.594971530522743,but_native_morph
22477,23260,1.221145086276975,3.7671106053513475,-0.5556915020433851,0.21923598518221846,4.593630918300329,but_native_morph
22502,23260,1.51656442984981,3.7671106053513475,0.5168143158774754,0.18376529488192617,4.5911274832994575,but_native_morph
22502,24446,1.51656442984981,3.7667344710950275,0.5195875481346224,0.1828115468381849,4.590526832941869,but_native_morph
22477,24679,1.221145086276975,3.7630756786552166,-0.5565286153081624,0.22044518585789336,4.587419430387984,but_native_morph
22502,24679,1.51656442984981,3.7630756786552166,0.5196410468067182,0.18497449555760107,4.582937283736642,but_native_morph
22462,27534,1.153960384642039,3.7942875639830644,-0.42617747555342644,0.2057054208147023,4.577978191158639,ptb_morph
22481,24446,1.1807253144284326,3.7667344710950275,-0.48314355218016497,0.20534082548403537,4.5778462996521965,but_native_morph
22481,23260,1.1807253144284326,3.7671106053513475,-0.48618888220496453,0.20629457352777666,4.576505687429782,but_native_morph
22481,24679,1.1807253144284326,3.7630756786552166,-0.48303525835568173,0.20750377420345156,4.570294199517437,but_native_morph
22483,26735,2.413722541911549,2.169686376614802,-0.6975807116458064,0.012169788551977992,4.56150329913279,ptb_morph
22483,30944,2.413722541911549,2.158541056169251,-0.6979594419509626,0.013338190630802771,4.548254854945355,ptb_morph
